Game,StdDev_Sentiment,TotalNegative,TotalPositive,StdDev_ContainWord
Plants vs Zombies: Garden Warfare,-12,26,25,0.152231707600812
Plants vs Zombies: Garden Warfare 2,-26,28,16,0.205916820426432
Plants vs. Zombies,10,8,14,0.131459302047822
Plants vs. Zombies: Battle for Neighborville,-11,17,14,0.132947448199627
Plants vs. Zombies: Battle for Neighborville - Complete Edition,-4,8,7,0.145655776941831
Plastic Rebellion,-18,16,11,0.247480619038657
PlataGO! Super Platform Game Maker,-12,11,5,0.172743311723205
"Plattchen: Twist 'n' Paint",0,4,5,0.108571724005093
Platypus,-6,6,4,9.50482205426618e-02
Play with Birds,-5,4,3,0.117254413626774
PlayStation All-Stars Battle Royale,0,11,12,0.206000362408364
PlayStation Move Ape Escape,-1,4,4,0.106746136294301
PlayStation Move Fitness,7,5,9,0.146981086315304
PlayStation Move Heroes,29,3,16,0.206638050845989
PlayStation VR WORLDS,10,2,8,8.16981924380261e-02
Playboy: The Mansion,-7,11,8,0.136596086614604
"PlayerUnknown's Battlegrounds",5,9,11,0.130721138968434
Playmobil Circus,0,3,4,0.108571724005093
"Please, Don't Touch Anything",9,6,13,0.178366507940119
"Please, Don't Touch Anything: Classic",1,3,4,9.91111920015578e-02
Plebby Quest: The Crusades,-32,15,4,0.245668008341994
Plenty of Fishies,-1,5,4,0.159812767693596
Ploid Saga,-7,8,4,0.157311341619129
Plox Neon,-1,4,5,0.102999432022053
Plunge,6,9,14,0.190115113688982
Pneuma: Breath of Life,-2,8,7,0.112120692937241
PoPoLoCrois,1,4,5,8.05107976077138e-02
Pocket Academy,5,7,8,0.171655730614728
Pocket Card Jockey,-1,8,9,0.173940358799395
Pocket League Story,-6,8,6,0.153525511178568
Pocket Pool,-1,4,5,0.117270207062361
Pocket Racers,7,4,8,0.141533496037634
Pocket Rumble,0,7,8,0.126912785938722
Pocketbike Racer,-3,4,3,0.113864885709875
Pocky & Rocky with Becky,-5,5,2,8.05050478289701e-02
Pocoyo Party,8,2,7,0.112088343157051
Pode,12,16,23,0.150934909750589
Poi,11,4,10,0.149593390572081
Poi: Explorer Edition,13,8,16,0.21978165747267
Point Blank 3,-7,6,4,0.138729506175648
Poisoft Thud Card,-2,9,9,0.168196756459024
Poison Control,-6,14,13,0.157315508883829
PokePark 2: Wonders Beyond,8,5,10,0.158548007057884
"PokePark Wii: Pikachu's Adventure",-5,6,5,0.157323113850129
Pokedex 3D,2,2,4,8.40956254935284e-02
Pokedex 3D Pro,-5,8,6,0.157323113850129
Pokemon Alpha Sapphire,-1,5,4,0.129983537157721
Pokemon Art Academy,-2,5,5,0.128461393538675
Pokemon Bank,2,4,5,0.122190917813504
Pokemon Battle Revolution,-1,5,6,8.52507406817256e-02
Pokemon Battle Trozei,-5,10,8,0.203109598754747
Pokemon Box: Ruby and Sapphire,-4,5,5,0.145655776941831
Pokemon Cafe Mix,13,7,14,0.21617647357574
Pokemon Channel,-1,4,3,0.113870307137344
Pokemon Colosseum,0,5,5,9.08286996560125e-02
Pokemon Dream Radar,-10,6,2,8.16981924380261e-02
Pokemon Emerald Version,8,4,9,0.137297609618157
Pokemon FireRed Version,0,3,3,0.101074774398197
Pokemon LeafGreen Version,-4,4,2,8.4084613648411e-02
Pokemon Moon,5,7,10,0.162241398494011
Pokemon Mystery Dungeon: Gates to Infinity,4,6,9,0.163452095963311
Pokemon Mystery Dungeon: Red Rescue Team,-2,3,3,8.40956254935284e-02
Pokemon Mystery Dungeon: Rescue Team DX,-9,8,5,0.16698903577862
Pokemon Omega Ruby,4,4,6,0.128454185043357
Pokemon Picross,2,4,6,0.115580756020692
Pokemon Pinball: Ruby & Sapphire,2,3,5,8.1720853333667e-02
Pokemon Puzzle League,-2,4,3,0.104887307676511
Pokemon Quest,-2,6,5,0.13443972204557
Pokemon Ruby Version,-9,7,3,0.120523066601557
Pokemon Rumble,-6,4,2,0.101047286432693
Pokemon Rumble Blast,-2,5,5,8.1720853333667e-02
Pokemon Rumble U,6,3,7,0.128442169985475
Pokemon Rumble World,-3,3,2,8.17213268526399e-02
Pokemon Shield,1,6,7,0.141559663745066
Pokemon Shield + Pokemon Shield Expansion Pass,-8,7,4,0.122153020930226
Pokemon Shuffle,-16,8,1,0.137189657084402
Pokemon Snap,-3,5,5,0.113864885709875
Pokemon Stadium 2,-1,3,3,9.08367719933833e-02
Pokemon Sun,5,7,10,0.162241398494011
Pokemon Super Mystery Dungeon,1,8,9,0.167025999678418
Pokemon Sword,2,8,9,0.168196756459024
Pokemon Sword + Pokemon Sword Expansion Pass,-8,7,4,0.122153020930226
Pokemon Sword / Shield Dual Pack,3,11,14,0.143611575180931
Pokemon Sword / Shield: The Crown Tundra,12,4,9,0.113835404775512
Pokemon Sword / Shield: The Isle of Armor,0,7,9,0.108561060377507
Pokemon Ultra Moon,3,8,13,0.178397654141595
Pokemon Ultra Sun,3,8,13,0.178397654141595
Pokemon X,3,2,4,9.50575568444909e-02
Pokemon XD: Gale of Darkness,0,3,3,6.86600431991963e-02
Pokemon Y,3,2,4,9.50575568444909e-02
"Pokemon: Let's Go, Eevee!",-5,9,9,0.162241398494011
"Pokemon: Let's Go, Pikachu!",-5,9,9,0.162241398494011
Poker Club,7,7,10,0.122974955699678
Poker Dice Solitaire Future,-4,3,1,7.92740035289418e-02
Poker Hands,1,3,6,0.12379018821474
Poker Night 2,3,11,16,0.122711509904188
Poker Pretty Girls Battle: Fantasy World Edition,-2,13,12,0.232859080219991
Poker Smash,-7,6,4,0.16700382232031
Pokken Tournament,-13,13,8,0.21978165747267
Pokken Tournament DX,1,14,14,0.228602663353573
Pokken Tournament DX: Battle Pack,-4,4,3,0.108560351665688
Polar Panic,1,6,7,8.01006544641013e-02
Polara,-1,8,9,0.162252813025793
Polaris SnoCross,-9,9,4,0.116405347004846
Polarity: Ultimate Edition,-10,8,4,0.140110428946313
Polarium Advance,0,5,4,0.134442017943071
Police Chase,-9,9,5,0.1039242701085
Police Stories,-16,17,13,0.126374326987284
Poly Bridge,-5,6,5,0.132958153565089
Poly Bridge 2,7,9,14,0.205025997799595
Polybius,6,9,12,0.148317963988332
Polychromatic,6,3,6,0.122170707605325
Polygod,-22,24,16,0.190061940786668
Polyroll: The Rolling Bug,-16,10,4,0.142803050544194
"Pong / Asteroids / Yar's Revenge",-12,11,5,0.18161406942383
Pong Toss Pro: Frat Party Games,1,2,3,8.17288805281595e-02
Pong Toss: Frat Party Games,-2,2,1,6.86622922458912e-02
Ponpu,-12,26,24,0.143600897395428
"Poochy & Yoshi's Woolly World",8,3,5,0.145630345249702
Pool Hall Pro,11,5,11,0.111221002599092
Pool Nation,4,18,21,0.159381211950782
Pool Nation FX,-7,6,4,0.152233862751421
Pool Panic,-2,6,4,9.91014575624044e-02
Pool Paradise,-1,5,5,9.60829819747716e-02
Pool Party,0,3,3,0.101074774398197
Poopdie: Chapter One,-7,8,7,0.191140465248593
Pooplers,-10,6,2,0.115516645399496
Pop,7,2,5,8.04992976395401e-02
"Pop 'Em Drop 'Em Samegame",-5,5,3,0.106728785546688
"Pop'n Music",-8,8,4,0.150930138446034
Pop-Up Pilgrims,-13,11,6,0.184820436795579
PopCap Arcade Vol 1,-2,4,3,0.104887307676511
PopCap Arcade Vol 2,-2,4,5,0.112129641689515
PopCap Hits! Vol 1,-1,4,4,0.138756202681971
PopCap Hits! Vol 2,1,2,3,8.17288805281595e-02
PopStar Guitar,-34,20,6,0.146840607660069
Popeye: Rush for Spinach,-4,5,4,0.122183339377189
Popup Dungeon,3,5,6,0.15225413694665
Port Royale 3: Pirates and Merchants,-3,9,10,0.116417276328623
Port Royale 4,-20,32,30,0.202106113241337
Portal 2,4,8,11,9.84347216347262e-02
Portal 2 in Motion,-2,3,2,6.26765265139084e-02
Portal 2: Peer Review,15,3,10,0.109422344462639
Portal Dogs,-8,7,3,0.131449322451917
Portal Knights,-6,20,19,0.123771172955412
Portal Runner,-1,5,5,0.120574276200792
Portal of Evil: Stolen Runes,-17,14,10,0.20300927481748
Portal: Still Alive,0,6,5,0.150962855994381
Post Void,-3,12,10,0.203115677400772
Post War Dreams,-17,14,8,0.132176709145524
Postal REDUX,-19,13,7,0.180436285229975
Potata,2,5,7,0.153541594305781
Potata: Fairy Flower,2,6,8,0.145662134171079
Potata: fairy flower,-4,3,2,0.112121383199966
Potentia,-11,7,3,0.123715362630469
Potion Party,-9,15,14,0.138022123584542
Potpourrii,-1,2,2,7.14695786932763e-02
Powder VR,-1,3,2,9.91111920015578e-02
Power Disc Slam,1,6,7,0.144308672700264
Power Gig: Rise of the SixString,-3,13,15,0.157941875164212
Power Play: Sports Trivia,4,6,7,0.150954677272087
Power Rangers Dino Thunder,-18,9,2,0.113804902527367
Power Rangers Lightspeed Rescue,-4,3,1,7.92740035289418e-02
Power Rangers Megaforce,8,4,10,0.131449322451917
Power Rangers Ninja Storm,-11,6,2,0.126851667579438
Power Rangers S.P.D.,-8,5,2,0.125328429094425
Power Rangers Samurai,-16,8,3,0.165726892195535
Power Rangers Super Megaforce,1,3,4,0.113870307137344
Power Rangers Super Samurai,-18,10,2,0.150797150410274
Power Rangers: Battle for the Grid,-20,35,33,0.204040510253478
"Power Rangers: Battle for the Grid - Collector's Edition",-6,11,10,0.211632127142429
Power Rangers: Dino Thunder,-18,9,2,0.113804902527367
Power Rangers: Super Legends - 15th Anniversary,5,4,6,0.162241398494011
Power Rangers: Wild Force,-3,6,5,0.126919780433573
Power Spike Pro Beach Volleyball,-2,4,3,0.104887307676511
Power Stone 2,0,4,4,0.115583426524869
Power Stone Collection,-22,14,5,0.132889372542762
PowerUp Forever,-9,11,8,0.129201415753578
PowerUp Heroes,3,3,5,0.110360126770619
Powerdrome,-4,4,2,6.86555484171418e-02
Powerstar Golf,-2,7,6,0.156079709760292
Powertris,0,7,7,0.131486887451598
Pox Nora,-22,17,7,0.183622036291394
Praetorians HD Remaster,-9,17,14,0.160401243041579
Predator: Concrete Jungle,-6,12,10,0.129966021643552
Predator: Hunting Grounds,9,19,23,0.21846776860479
Prehistoric Dude,-12,17,15,0.152660122029532
Prehistorik Man,-2,3,2,8.86449594959785e-02
Premier Manager,-6,4,2,7.14539218767141e-02
Premium Pool Arena,7,5,8,0.164634206812248
Pressure Overdrive,-1,11,13,0.135157287490239
Preta: Vendetta Rising,-4,8,7,0.148328891229673
Pretty Princess Party,6,4,6,0.142921881162602
Prey,1,23,25,0.149305210034909
Prey: Mooncrash,4,9,13,0.137317839062538
Pride FC: Fighting Championships,-9,7,3,0.1039242701085
Pride Run,-6,6,3,0.118911005293413
Primal,2,2,3,9.29719498609099e-02
Primal Carnage: Extinction,-2,8,7,0.168196756459024
Primal Light,-18,17,9,0.215210174198933
Prince of Persia,2,4,4,6.4222135510155e-02
Prince of Persia Classic,-1,6,6,7.67616373517672e-02
Prince of Persia Classic Trilogy HD,1,2,3,8.17288805281595e-02
Prince of Persia Revelations,-3,5,4,0.117264942820175
Prince of Persia Rival Swords,0,2,2,5.60606905184937e-02
Prince of Persia: Arabian Nights,2,3,5,0.101071720548981
Prince of Persia: Epilogue,-10,16,13,0.142913782107643
Prince of Persia: Rival Swords,3,5,7,0.149651153020862
Prince of Persia: The Forgotten Sands,-12,19,15,0.110345558532989
Prince of Persia: The Sands of Time,20,18,27,0.109063367995802
Prince of Persia: The Two Thrones,-9,12,9,9.5561956000632e-02
Prince of Persia: Warrior Within,-16,11,4,0.103599284529178
Princess Maker: Faery Tales Come True,-12,12,9,0.205946414427235
Princess Maker: Go! Go! Princess,3,8,10,0.178397654141595
Princess Natasha: Student Secret Agent,-13,10,4,0.14691807236339
Prinny 1-2: Exploded and Reloaded,6,7,9,0.16344265370528
"Prinny 2: Dawn of Operation Panties, Dood!",-12,14,9,0.138723110631305
Prinny: Can I Really Be the Hero?,-5,15,15,0.174484728598805
Prism Pets,-2,4,3,0.104887307676511
Prismatic Solid,12,3,9,0.145587949223985
Prison Architect,-2,9,8,0.118922034524441
Prison Architect: All Day And A Night,-12,8,3,0.134359340917043
Prison Architect: Going Green,-7,7,4,0.154793422292791
Prison Architect: Nintendo Switch Edition,-3,5,3,0.120569156219635
Prison Architect: Psych Ward,-5,14,16,0.166418056774091
Prison Break: The Conspiracy,-12,10,8,0.112096606785078
Prison Princess,3,3,5,0.106740353025139
Prisoner of War,-2,3,4,0.115580756020692
Pro Bull Riders: Out of the Chute,7,9,17,0.100407435470778
Pro Cast Sports Fishing,0,6,5,0.150962855994381
Pro Cycling Manager 2019,-3,3,2,8.17213268526399e-02
Pro Cycling Manager 2020,-7,11,9,0.178380351367725
Pro Evolution Soccer 2008,-23,21,11,9.01931406775147e-02
Pro Evolution Soccer 2009,-14,24,20,0.10160846655498
Pro Evolution Soccer 2010,9,18,25,0.115222696137618
Pro Evolution Soccer 2011,-6,22,25,0.10549474847104
Pro Evolution Soccer 2011 3D,-2,2,1,4.85483930232866e-02
Pro Evolution Soccer 2012,5,20,23,0.115846945544013
Pro Evolution Soccer 2012 3D,0,4,4,0.115583426524869
Pro Evolution Soccer 2013,-4,12,10,8.50146563854473e-02
Pro Evolution Soccer 2013 3D,-1,3,3,9.08367719933833e-02
Pro Evolution Soccer 2014,-4,12,12,0.154800647881709
Pro Evolution Soccer 2015,-5,20,23,0.11725177993983
Pro Evolution Soccer 2016,-7,17,19,0.128060179823359
Pro Evolution Soccer 2017,9,14,17,0.13683289616551
Pro Evolution Soccer 2018,0,7,7,9.43611143591645e-02
Pro Evolution Soccer 2019,-8,14,11,0.137311096834284
Pro Fishing Challenge,-3,6,5,0.126919780433573
Pro Foosball,-3,4,3,9.91049631962976e-02
Pro Pinball: Big Race USA,6,3,4,0.140145672420382
Pro Pinball: Fantastic Journey,1,3,3,0.106746136294301
Pro Race Driver,6,8,9,0.126907314708411
Pro Rally,0,3,4,9.29752697541374e-02
ProStroke Golf - World Tour 2007,-7,14,12,0.112696417339168
Prodigal,2,7,10,0.181673543986767
Profane,-7,19,15,0.193688659985262
Professional Farmer 2017,8,5,9,0.10672480914944
Professional Farmer: Nintendo Switch Edition,-24,13,4,0.201929555268202
"Professor Heinz Wolff's Gravity",-4,3,1,5.60551854671211e-02
Professor Layton VS Phoenix Wright Ace Attorney,-5,5,3,0.106728785546688
Professor Layton and the Azran Legacy,8,3,6,0.137297609618157
Professor Layton and the Miracle Mask,-6,5,3,0.115559389765584
Professor Lupo and his Horrible Pets,-2,13,15,0.150947517714968
Professor Lupo: Ocean,-17,16,10,0.151560496924524
"Professor Rubik's Brain Fitness",-22,15,6,0.144230323982925
Proficient Paddles Deluxe,-6,6,5,0.125345667710064
Project AETHER: First Contact,5,2,4,0.110348938740555
Project CARS,9,11,14,0.161621189504841
Project CARS 2,12,15,21,0.180557486037603
Project CARS 3,8,15,20,0.116410400247177
Project CARS: Game of the Year Edition,-3,9,7,0.118092473746007
Project Eden,2,4,7,0.125365366082513
Project Gotham Racing,6,4,6,0.142921881162602
Project Gotham Racing 2,-1,4,3,0.113870307137344
Project Gotham Racing 3,-2,5,5,0.115580756020692
Project Gotham Racing 4,1,3,4,8.05107976077138e-02
"Project Highrise: Architect's Edition",-3,28,28,0.190448503977893
Project Justice,2,2,3,8.86449594959785e-02
Project Nimbus: Code Mirai,1,6,7,0.178401114494989
Project Nimbus: Complete Edition,-6,4,1,8.86170990538679e-02
Project Root,8,11,14,0.149632845535065
Project Spark,-1,3,3,9.08367719933833e-02
Project Starship,-1,6,6,0.102031807825762
Project Starship X,-39,32,15,0.166140226454088
Project Sylpheed: Arc of Deception,0,3,3,7.14636387248214e-02
Project Warlock,-21,24,16,0.154773152087467
Project Wingman,-5,11,11,0.219832210238575
Project Winter,0,3,4,0.112132394384201
Project X Zone,-3,5,4,0.113864885709875
Project X Zone 2,-2,2,1,6.86622922458912e-02
Project Zero 2: Wii Edition,-8,8,7,0.16342943362754
Project: Snowblind,18,8,20,9.80854660767286e-02
Projection: First Light,-10,26,25,0.168170946413098
Promesa,-4,4,2,9.70967872954104e-02
Prominence Poker,5,3,6,0.120558915605004
Proteus,-6,4,2,0.118911005293413
Protocol,-25,20,11,0.169853981014153
Proton Pulse,-15,9,2,0.138631575001786
Protothea,-8,5,1,6.86420623050293e-02
Prototype,-24,25,18,0.186926301069534
Prototype 2,2,13,15,0.158563091135259
Prototype 2: Excessive Force Pack,0,3,3,6.86600431991963e-02
Prototype Biohazard Bundle,-22,12,3,0.104836949558407
Proun+,-3,5,4,0.113864885709875
Pryzm Chapter One: The Dark Unicorn,0,5,6,0.150962855994381
Psi-Ops: The Mindgate Conspiracy,0,6,6,9.29661379690391e-02
Psikyo Shooting Stars Alpha,-4,8,5,0.145655776941831
Psikyo Shooting Stars Bravo,-4,4,2,9.70967872954104e-02
Psych Yourself,5,5,8,0.152246027592542
Psycho Pigs,7,2,6,0.110332154568269
Psycho Soldier,-1,4,5,8.29146468309824e-02
Psycho-Pass: Mandatory Happiness,17,4,10,0.178276499458477
Psychonauts,7,13,18,0.129963877651866
Psychonauts in The Rhombus of Ruin,2,9,10,0.170516871599945
"Psychotic's Agatha Knife",-10,25,27,0.221590632556253
Psyvariar Delta,-1,10,9,0.189093180039719
PuPaiPo Space Deluxe,-1,6,7,0.154817348782672
Pub Darts,-2,2,1,4.85483930232866e-02
Pub Encounter,1,4,4,0.117270207062361
"Pucca's Kisses Game",-9,8,4,0.157295643940605
Puddle,-18,21,14,0.117240265764003
Puddle Knights,9,8,12,0.130712876031419
Pulse Racer,-5,6,3,0.12691005226398
Pulstario,-17,9,1,0.135731285162775
Pump It Up: Exceed,-4,7,6,0.115569403984519
Pumped BMX +,20,15,25,0.158536761383365
Pumped BMX Pro,-1,12,13,0.140850604799639
Pumpkin Jack,22,38,45,0.200645250612413
Punch Club,-29,32,21,0.142625553523796
Punch King,2,3,5,0.115580756020692
Punch Line,9,4,9,0.154777469244699
Punch-Out!!,-10,10,6,0.185909036952326
Puppeteer,-3,4,4,0.110360126770619
Puppies 3D,-20,13,6,0.179327373262486
Puppy Luv,-21,10,1,0.152035032563356
Pure,22,4,15,0.134359351972557
Pure Chess,-8,28,28,0.137881509240558
Pure Chess: Grandmaster Edition,11,4,9,0.164600456269801
Pure Farming 2018,-12,11,6,0.12533335659009
Pure Futbol,2,9,10,0.118922034524441
"Pure Hold 'Em",-3,10,10,0.122981229211942
Pure Pinball,1,3,3,7.54737588574841e-02
Pure Pool,4,14,16,0.137314592322651
Purple Chicken Spaceman,-2,5,4,0.13443972204557
Purr Pals,-5,5,3,0.106728785546688
Pursuit Force,-1,3,3,9.08367719933833e-02
Pursuit Force: Extreme Justice,0,3,4,9.29752697541374e-02
Push Me Pull You,6,4,8,0.13146575846004
Pushmo,1,3,3,0.106746136294301
Pushmo World,6,2,4,0.115559389765584
Pushy and Pully in Blockland,-10,12,9,0.117805268935443
Putter Golf,-1,4,7,0.152258191461739
Putty Pals,12,4,9,0.175003161005727
Putty Squad,-2,11,11,9.60782640458216e-02
Puyo Pop,2,4,6,0.13148453995354
Puyo Pop Fever,-11,7,2,0.126851667579438
Puyo Puyo Champions,-3,12,12,0.119467425886665
Puyo Puyo Tetris,17,17,25,0.134046042704017
Puyo Puyo Tetris 2,27,27,38,0.14083042886566
Puzzle & Dragons Gold,-6,9,5,0.16102063977431
Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,1,6,7,0.141559663745066
Puzzle Adventure Blockle,1,5,7,0.12379018821474
Puzzle Agent,-7,9,7,0.157311341619129
Puzzle Arcade,3,3,4,8.29127858492165e-02
Puzzle Box Maker,-7,12,9,0.182732752914919
Puzzle Challenge: Crosswords And More!,-38,27,8,0.183655678785377
Puzzle Chronicles,-8,19,18,0.165821022024295
Puzzle Dimension,1,3,4,9.91111920015578e-02
Puzzle Guzzle,3,6,8,0.13589037683366
Puzzle Kingdoms,-8,5,3,0.13440527887685
Puzzle Labyrinth,-5,7,7,0.176174342872814
Puzzle Monkeys,6,5,8,0.153525511178568
Puzzle Pelago - A Drag & Drop Economy,2,4,5,0.11893176942773
Puzzle Puppers,3,3,3,0.113864885709875
Puzzle Quest 2,9,2,5,0.129936035932034
Puzzle Quest: Challenge of the Warlords,5,30,35,0.143740486201104
Puzzle Quest: Challenge of the Warlords - Revenge of the Plague Lord,-2,6,5,0.145662134171079
Puzzle Quest: Galactrix,-10,11,8,0.118906463547993
Puzzle Quest: The Legend Returns,-7,12,11,0.206933598989182
Puzzle Scape,-2,4,4,0.115580756020692
Puzzle Scape Mini,5,2,5,7.00689818339013e-02
Puzzle Showdown 4K,-5,13,12,0.199202911305338
Puzzle Wall,3,3,5,0.110360126770619
Puzzlegeddon,-21,13,4,0.12761766579424
Puzzler Collection,-5,7,5,0.135881290898835
Puzzler Mind Gym 3D,-2,2,1,6.86622922458912e-02
Puzzler World 2012 3D,-4,6,5,0.137324584491782
Puzzler World 2013,3,2,4,9.08299757588196e-02
Pyramids,6,7,8,0.190115113688982
Pyramids 2,-2,2,1,6.86622922458912e-02
Pyre,2,9,13,0.185948879583888
Pyro Fighters,-20,11,3,0.16327070920086
Q,-3,6,5,0.157330961514767
Q*Bert,-1,2,2,7.14695786932763e-02
Q*bert,-5,5,3,0.120558915605004
Q*bert: Rebooted,4,3,7,0.104878478902404
Q*bert: Rebooted: The XBOX One @!#?@! Edition,-1,3,2,9.91111920015578e-02
Q-Ball: Billiards Master,-1,3,3,9.08367719933833e-02
Q-YO Blaster,0,9,9,0.165846047861731
Q.U.B.E. 2,-9,18,16,0.137786517523913
"Q.U.B.E. Director's Cut",-2,11,10,0.117812253851685
QV,4,3,4,0.12535797955558
Qbics Paint,-2,7,8,0.165844186712832
Qbik,-10,6,4,0.14828518520138
Qix++,0,3,3,9.71095021238936e-02
Qlione Evolve,0,4,4,0.112132394384201
Quad Fighter K,-5,5,3,0.120558915605004
Quadcopter Pilot Challenge,-6,8,8,0.168182074799949
Quake,-3,4,4,0.126919780433573
Quake 4,5,2,4,0.106728785546688
Quake Arena Arcade,-10,6,2,0.131428187421239
Quake III Arena,-6,4,2,0.101047286432693
Quake III Revolution,4,3,6,0.108560351665688
Quantic Pinball,-11,6,1,0.113788958603639
Quantum Break,-4,16,17,0.229455420577426
Quantum Conundrum,-14,12,6,9.97406213405126e-02
Quantum League,4,6,8,0.108558217683563
Quantum Protocol,-10,9,5,0.140110428946313
Quantum Redshift,-2,5,4,8.63944334140533e-02
Quantum Rush Champions,-16,9,2,0.145528574038309
